IGFBP2,ATP1A2,CLIC3,WT1,ADIG,RHBG,SPRR1A,CIDEC,PPARG,PTPRO,LIPE,FXYD3,PLIN1,THRSP,SCNN1B,COX8B,CDKN1C,RETN,PTH1R,SLC26A4,PRKAR2B,SLC1A3,PSCA,LY6D,UPK3A,ADIPOQ,APOD,UPK1B,PLIN4,C3,CIDEA,cluster
-0.207077120783501,-0.400619116076062,-0.640386718939613,1.50480211401129,-0.375684916478294,-1.61114911531477,-0.537471093376016,-0.54935459532662,-0.29037082272803,-0.641067586895532,-0.647810954647624,-0.349568104176436,-0.229095251970358,-0.548981417334634,-1.42390223779517,-0.191461794710869,0.915773166242647,-0.576195736363627,2.94420109518813,-1.22296750688483,-0.327006867722802,2.36269115309801,-0.389008142265953,1.84422154619769,-0.309677930680633,-0.46114002578765,4.3361968606738,-0.267214168321111,1.48953321595083,-1.39662055511316,-0.21705750466703,8
-0.177030694785036,-0.360784301478776,-0.579324103312899,-0.543704394073929,-0.334279573570648,-1.4763910052384,-0.478366112735921,1.68848020787664,-0.25642222130472,-0.582229966785233,1.35324898561106,-0.307180213459819,-0.203288099256005,-0.485156201468711,-0.258385762054626,-0.165989811759976,-0.640419725978831,-0.515434989551855,2.98212165616879,0.210805894937529,-0.291145533263798,-0.331930458619765,-0.341874765450778,-0.369768185300902,-0.269541733137753,-0.409062303010087,-0.398095327462691,-0.233417927703963,-0.447157684710895,0.742822684967334,-0.187028686821857,5
-0.234537074470363,2.03451538869978,5.88450239726299,6.76871592224418,-0.413473882225183,-1.06823087912401,-0.591519975436481,-0.604743202394172,-0.321358207668886,6.76381681451484,0.756045152553796,-0.388258249108442,-0.252763216782139,-0.607344921701277,-0.763238906576006,-0.214832968973835,6.78139624580851,-0.631759999158463,-1.00168411906249,0.682206912033382,-0.359731596052666,-0.4096158616935,-0.432059198395982,-0.464822037747568,-0.346304208246258,1.40778095867495,-0.487715196788653,-0.298063385394693,-0.556071933503523,-1.61136148473973,-0.244501600227318,9
-0.323851378065885,-0.554796866032642,-0.877551645539364,-0.806319304102348,-0.535988682187764,-1.24151358594267,-0.767070655704089,-0.784614097232713,1.63364723198863,-0.869631305844653,0.105108807791623,-0.513715598137125,-0.330262475828009,-0.796761217019687,-0.851914224121997,-0.291424106556079,-0.982173149898854,-0.812196367171416,1.43718696375099,-0.918938906258565,-0.465824009968469,-0.529777755759729,-0.571787992480343,-0.612186144721919,-0.465029280741306,-0.663339183934667,-0.62655848176365,-0.398141338381511,1.74274599188829,1.73651527671545,-0.333765888825269,0
-0.211168938311785,-0.406039134633983,-0.6487066129791,-0.604803047444284,-0.381319126115466,-0.877377446866797,-0.545524032448099,-0.557607159161737,-0.294990635616146,-0.649084049023455,-0.657148041381097,-0.355336426741987,-0.232617105757595,-0.557677622973698,0.292170979551913,-0.194938860866121,-0.720080954373946,-0.584474481318513,1.20429811840607,-0.119371467734829,-0.331886227578972,-0.378075225370652,-0.395424998131165,-0.426201575755249,-0.315139033180126,-0.468233049199881,-0.45131126191038,-0.271813326413953,-0.511801543808185,-1.43038379774326,-0.221146944979832,8
-0.201627552408547,2.46444941492899,-0.629307201088101,-0.587723134625664,-0.368179440481871,6.40652541237988,-0.526747039423814,1.38853858974673,-0.284216780572165,1.3507506839457,1.07221187043844,-0.34188411883679,-0.224407481359496,-0.537400660721814,6.47463525334591,-0.186833986316401,2.64123151252168,-0.565171016630091,0.850672538339456,6.48739828579469,-0.320506801739774,-0.365185946109887,-0.380461209692953,-0.410429460330889,-0.302402911112718,1.77024381914693,-0.436441187536842,-0.261087670138334,-0.493728406061811,0.771482835774941,-0.211611110026556,1
-0.232609229513796,2.05733316919271,0.966841005257979,-0.643184959513729,-0.410822596207432,6.40652541237988,-0.587725290911979,-0.600854492892011,-0.319183945085083,-0.691094101424595,-0.706067908053465,-0.385543613508929,-0.251099078514757,0.985172215544549,5.45547874073261,-0.213189381557414,-0.770115078892203,-0.627858965798116,-0.820931061202621,6.48739828579469,-0.357435709161565,-0.407015279273319,-0.429037789112891,-0.46163645740544,-0.343734617066211,-0.505397527141137,-0.484712819542682,-0.295898788448387,-0.552419635885909,0.153868210684028,-0.242574861288668,1
-0.164960011667223,-0.344764317856727,4.05147234541892,-0.522113103050105,-0.317630006994882,0.550203499018942,-0.454643278759614,-0.464476941597501,-0.242771586496339,1.82635174400556,1.50987465200159,2.9350973847782,-0.192947840048966,-0.459541626890771,-1.2556123909436,-0.15578743547874,1.40440837310664,4.13685840338665,2.43835391883111,0.344480641699313,-0.276723186324293,-0.315596408202908,-0.322934864654619,-0.349815616301777,-0.253400858241717,-0.388148339888219,-0.379272878577573,-0.219828836739389,-0.42431987718164,1.7014176623899,-0.174965153094659,4
-0.332115497199896,-0.565665465723358,-0.894273729196634,0.444717286795922,-0.547290905507145,-1.30510185962591,6.86946349109237,-0.801203964433192,-0.431157274856866,-0.885755254021264,0.054906725990964,2.66770594142923,-0.337472204305124,0.249892467443986,-0.917238737211808,2.44254983181391,-1.0012545730159,-0.828837681518912,-3.17600591842692,-1.61725590774304,-0.475612526897765,4.45286321116482,-0.584685723207263,-0.625790685756577,-0.475980861901077,-0.677612135671463,-0.639374170804356,-0.407380489328508,-0.740658197133734,-2.43977624085704,-0.342025503071989,2
-0.286632878853221,-0.50577556384088,-0.802096993274323,-0.739842989202577,-0.485013632349862,-1.43889826234519,0.675560374206135,-0.709760647247134,-0.380040983696742,-0.796894063076293,-0.829122172136684,-0.461513149993921,-0.297873112175292,-0.717966108937501,-1.12995670617759,-0.259403044809436,-0.895929168750463,-0.737109020197803,-2.38252780710936,-0.688801627974521,-0.42168010935061,3.45761460315207,-0.513628894129302,-0.550841714568604,-0.415633968474196,-0.598978949483708,-0.568768933525104,2.01323914051396,2.18964739008968,-1.31385106521147,-0.296567937991561,6
-0.144540792218976,-0.31764308886635,-0.513408627753469,-0.485612636370225,-0.289445931508608,0.924017048671317,4.91412834534281,2.18105311725835,-0.219663733188321,-0.518706638428901,1.81148223959049,-0.261289590068217,-0.175492865557739,-0.416265068400119,-1.17292952705643,-0.138570163432812,-0.564736035447405,2.14692607354209,2.41127422445694,0.597872406348757,3.99364700006996,-0.287944806157307,-0.290893168529544,-0.31607076239784,-0.226075435373931,-0.352786919575872,-0.34742878256083,-0.196825518823094,2.37392778267347,-0.783210699403484,-0.154558127290714,4
-0.354324445363775,-0.594843237548559,-0.939140553281417,-0.860634083093969,-0.577633315291911,-1.83604149858261,-0.826730502137055,-0.845718240373832,-0.456075862678701,0.137194202670217,-0.982274625207468,-0.556365031357134,2.136599943287,-0.861036266636603,-0.64304629435265,-0.317749440004505,-0.166287809310267,-0.873489155336074,0.210324817498535,-1.68422171804224,-0.501893485896641,-0.570619651470023,0.710638591186521,0.600974538557828,-0.505381464328341,0.489631871611473,-0.673782510298179,-0.432191496836867,-0.782519010998756,6.43095458988432,-0.364222449934977,5
-0.208228060678699,-0.402143769378403,-0.642726862423302,-0.599538470883178,-0.377269810498398,4.49743965837974,1.37239702022082,-0.551675800618615,-0.291670359676755,-0.643322386159661,-0.650437257223864,-0.351190714580202,-0.230085697557169,-0.551427414590263,-1.42844401688752,-0.192439622218286,-0.713216779647134,1.28347917165677,2.01396795990519,1.04021431318535,2.74996605810771,-0.374103114413577,-0.390813121211644,-0.421340369414608,-0.311214139181751,1.69152587751241,1.93127299873197,-0.268507893204516,-0.506230676046806,1.13775850847185,3.49418441572836,5
-0.249538941750697,-0.456805003445487,-0.726731104487123,4.56040194146067,-0.434096130331427,4.33684328800565,-0.621046526904258,-0.63500090742623,-0.338271201647215,-0.724264432885075,-0.744675429392954,-0.40937381569875,-0.265725787960523,-0.639223553200501,4.82818579438422,-0.227637053003386,-0.809596039216197,-0.662113514327887,2.8586681551618,5.1470890547237,-0.37758919009838,-0.429843351366903,-0.455564643389642,1.39159515307936,-0.366290458533467,-0.534737139385961,-0.511072358168889,-0.314901346610622,-0.584490745489156,-1.3221537036653,-0.259494898682216,1
-0.213605139294083,5.00386775050948,-0.653660406852178,1.43092993172374,-0.38467311045191,6.40652541237988,-0.5503188724748,-0.562520865161725,-0.297740804142468,-0.653857167289149,-0.662707226652869,-0.358770290551582,-0.234714784036843,-0.562855434917226,5.39089921021147,-0.197009968277219,0.851074793141539,-0.589403775551058,-0.385681258863714,6.48739828579469,-0.334790817057299,-0.381365238768496,1.90793508332962,-0.43022845689856,-0.318389925826374,-0.472456124302863,-0.455107523284874,-0.274551208332822,-0.516416573726068,-1.45017908220468,-0.22358173296536,1
-0.296032497605844,-0.518167071383254,-0.82117263800473,0.692420712195264,-0.497898628652273,-1.49914682008147,-0.71247494010617,-0.728683667304987,-0.390614011418339,-0.815280201104391,-0.850475138032733,3.17066310694457,-0.306040580541571,-0.737890656766494,-1.18961354120073,-0.267476181710184,0.190378622528701,-0.756091413057155,1.35787988953557,-0.749386389721621,-0.43283790693247,-0.492420937275967,-0.528327561581278,-0.566344876587317,1.49416743042116,-0.615244283168001,-0.583374290713627,-0.367013734293128,-0.672497352554877,0.415781415783606,-0.305962327261444,0
-0.193036471562155,2.59317611745925,-0.611844000223152,1.67468014528515,-0.356343370687429,0.117087110899161,-0.509843945762138,-0.52104284071179,-0.274512165002344,-0.61356550993328,-0.615775307199601,-0.329766893335669,-0.217023682070922,-0.519147292974095,-1.36822519901135,4.65672798512997,1.0637664340165,1.45479705548732,-0.211597073089283,-1.17743086576452,-0.310255879162815,-0.353575142201031,-0.366985499669503,-0.396227498312994,-0.290929921083597,-0.436802014036092,2.13005185860455,-0.251426558391919,-0.477458399410651,6.0132866420341,-0.203025050361766,9
-0.373958745225435,-0.620600468380827,-0.978706017627815,-0.895561105539403,-0.604419048071844,-1.26316477848956,0.123506698426158,-0.884975804351953,-0.47808249312984,-0.967196542971606,-1.0263621881649,-0.583797621095887,-0.374074751848411,0.00980831089122653,-2.03049119856586,-0.334761554793189,-1.09738938726762,-0.912866563744919,-2.32624282400674,-1.74244043078184,-0.525097254669224,-0.596888715879077,-0.649885690895,-0.694561082153931,-0.531335432722728,-0.749753639566102,-0.704159408842521,-0.454103715797225,1.23676301361095,-1.19030048558908,-0.38384626842106,3
-0.302002228144482,-0.52603313072343,0.415231678556596,-0.767309755413578,-0.506078096272828,-0.118317602270302,-0.724199574291208,-0.740695822809017,-0.397326532201171,0.469005816160217,-0.864024406381555,1.29930121801819,-0.311232189656671,-0.750536907953465,-1.22661547773685,-0.272608348292249,0.150697940800287,-0.768141178750505,-3.01071271241806,-1.52473116730153,-0.439921078769012,-0.500443051115617,-0.537659230094971,-0.576187534585528,-0.436046028029034,-0.625570886202242,-0.592646683849038,-0.373696909197344,-0.683784806024445,-2.03875824019568,-0.311928750504592,2
-0.275257817477049,-0.490770130559694,-0.778998469511571,-0.71950308520546,-0.469411023738342,0.252493997504968,0.761215398825185,-0.686847416208795,2.0965627387383,-0.774632330206251,0.430350608721857,-0.44553562212503,-0.288000610551554,-0.693836238002133,2.72685699998878,-0.249645923325993,-0.869486843027915,-0.714123712819713,1.12053999353322,-1.44108022320511,-0.408169250923258,-0.464480846482289,-0.4958326059245,-0.532072193548876,-0.400514170386113,-0.579287011974758,-0.551085509785176,-0.343741941019218,-0.633191428879448,-1.88444262980432,-0.285199240967174,8
-0.127165232526555,-0.294544161723128,-0.478234047013319,-0.454584690398601,-0.265445105693506,-1.2476032125265,2.58328527381172,-0.388509266339726,-0.199984565279683,-0.484801305477017,-0.46582595907634,-0.236726400950629,-0.160677634060966,-0.379509685056914,0.333841689366773,-0.123961836474388,-0.52436497940406,-0.414842116510902,-0.162761313753059,-0.962701126430984,6.89753283977209,-0.264395634587204,-0.263628720175778,-0.287368371568972,-0.202803118980627,-0.322720269828551,-0.320331245080487,-0.177235717790687,-0.352923627745792,3.01199556074621,-0.137193043413572,4
-0.198075232993998,-0.388691101957125,-0.622085803016765,-0.581364625148787,2.43580776718239,6.40652541237988,-0.519757287516732,-0.531201777694574,-0.28020446380841,-0.623433988488506,-0.62727093967451,-0.336874312285388,-0.221353416878091,-0.529852522312796,1.39917139780272,-0.183819202805816,1.00917822931584,-0.557985332641045,2.30513820959164,2.38769728014768,-0.316268712515501,-0.360385603140849,-0.374889390492769,-0.40455715481687,-0.297659563554173,-0.445535912649113,-0.43090420705576,-0.257093329685798,-0.487000517054571,-1.86271501315237,-0.208060864162355,1
2.02098577105117,-0.554268702751766,-0.87673892965183,-0.805602949625475,-0.535439450234596,-0.811687568867147,-0.766283538718562,-0.783807817720562,-0.421426983996695,-0.868847702484315,-0.91261518816708,-0.513153124550508,-0.329912382870773,-0.795912789779742,-1.85981526776862,-0.291077913329028,0.0145552953803199,-0.811387583264964,1.23169033642328,-1.59082529316496,-0.465348346899385,-0.529239104319012,-0.571161246018364,-0.61152505220346,-0.464497085362096,-0.662645603376312,-0.625935721531113,-0.397692396578031,-0.724304069419725,-1.63040022906794,-0.333364627447231,0
-0.161544973720847,3.14414842387464,-0.547887251470578,-0.516006213222584,6.89461367212157,4.63796614551792,1.97144147546807,6.86882228017585,6.91785327520482,-0.551935776772099,6.83194815770846,-0.285314009532286,6.90535548085353,4.04754968828372,-1.24182100351763,-0.152904245502674,-0.604321492970452,6.84345884333599,-0.245117818566025,-1.07488012618277,3.5941503866363,6.89139555076314,-0.317576118013359,2.49401080479552,-0.24883259373613,6.89212506206829,5.61420469690565,-0.21598297332062,4.59568366937495,6.43095458988432,-0.171552145756533,10
-0.36566579794715,-0.60972580769589,-0.96200714841179,0.240412592965427,-0.593110129628284,-2.24507464420165,-0.848886959037325,-0.868406519153547,-0.468790225758639,-0.951084970295855,0.733945499463317,0.845572909382921,2.0292504095161,0.055175350197,-2.00335153502164,-0.327571386208613,-0.2288978623758,-0.896246837798476,-0.775933768172813,-1.71796741333462,-0.515300201410939,-0.585797955289217,-0.636978425705627,-0.680947654873795,-0.520377709591861,-0.735474245372267,-0.691334213646105,-0.444851244028911,2.37349638491773,-1.51526839062355,-0.375557733360355,7
-0.366749584479502,0.890523769791109,-0.964190546480153,-0.882743817043874,-0.594588450445818,-0.507251264297627,-0.851002740219272,0.11864037839049,-0.470004834840661,-0.953191449804143,1.59194283593784,-0.573729587606904,-0.367756953626921,-0.88716630648246,-1.58943868388108,-0.328510659378357,-1.08088898358388,-0.898419868462769,-2.54013441877095,-1.72117556792114,1.15268472181183,-0.587247759563034,0.634206470742762,-0.682727248396137,-0.521810123160928,0.415957878500099,0.58771231977514,-0.446060645546582,1.30410966724464,-1.11430671503362,-0.37664094203764,6
-0.34633923772909,-0.584357570088242,-0.923021595967027,-0.846413082878483,-0.566729035774876,-1.79332541796731,1.37422931419171,-0.829725550699841,1.45011108307753,-0.913478972743429,0.907025573356988,-0.545197525617991,-0.34989621514358,-0.844218334038508,-1.02541560155128,-0.310841871617793,-0.121042142545728,-0.857447324346316,-1.52065490464414,-1.66027596401906,1.30033836552953,1.02242834511126,-0.606869350076815,-0.649189838408739,-0.494815710534351,-0.702160008156096,-0.661416665760239,-0.423273803289724,0.368335890468736,-0.882807618908163,-0.356241539653109,3
-0.317784378763452,1.24017885813715,-0.865267065336193,-0.795492179961045,-0.52768740298336,-2.07024400951193,-0.755173374124582,0.412752675340659,-0.415063148419609,0.362643946764199,1.18539701663944,-0.505214214722759,-0.324973654080835,-0.783936166751047,-0.802732940153482,-0.28619438284872,-0.96814746800514,0.381402468843169,-1.3149056035359,-0.883115601174687,-0.458634770058539,-0.521636372172153,-0.562315343078601,2.28230463263756,-0.456985467080506,-0.652856360521877,-0.617146074311623,-0.391356216069723,-0.713606237541207,-1.58548175092775,-0.327702210152875,7
-0.316590652791115,-0.545242923814906,6.78159075458016,3.2285017077358,-0.526053682569877,-1.1840418327058,0.467522582463805,-0.770028235257386,1.69657905393742,4.04828754729326,0.150304752161957,-0.503541122059964,-0.323933451213782,-0.781411760311687,1.81393036705984,-0.285165850244245,2.10196293809037,-0.797565144624743,1.23414993370133,3.98057213606378,-0.457219925646807,-0.520034114063698,-0.560451148536693,-0.600228061286819,-0.455402408649393,-0.650793358725515,-0.615293733580594,-0.390020964517615,-0.711351666356935,2.2022013068387,-0.326509138873283,0
-0.132370324995698,-0.301465693485985,-0.488764182698355,-0.463875951754375,-0.27263654603765,-0.0466080324493333,-0.390694232387083,-0.398955102242052,-0.205881255940744,2.38501897744011,-0.477638695237646,-0.244086066149191,-0.165111989901988,2.27984410222049,-1.1234550802048,-0.128333748285496,-0.536448864819764,-0.42532072516425,2.42802627682997,-0.979676306370297,-0.237740294781238,-0.271451928701786,3.24536708213786,-0.295965042163505,-0.20977655236509,-0.331724416080875,-0.328448487316623,-0.183105597894255,-0.362743802874884,1.94264537319636,-0.142394987975536,4
-0.224912382749975,-0.42423496307715,-0.676654275800878,-0.629406416625039,-0.400234814914506,-0.991775313838443,-0.572574980366955,-0.585328699891129,-0.31050142776986,-0.676012434921121,-0.688508109429922,-0.374703025794809,-0.244458828619148,1.05697738861448,-0.687477751093463,-0.206631604765872,0.744445305257186,-0.612283952025544,-0.350074537412273,-1.28056465626177,-0.348267083014765,-0.396629864048446,-0.416973279784442,1.64033965569885,-0.333472906786272,-0.49205645888503,1.73452043113019,-0.287254913266108,-0.537837792955842,-1.08043337142158,-0.234882441276229,0
-0.334016930214389,-0.568165285939215,0.207883128756202,1.68952157687225,-0.549890478548298,-2.13128616779729,-0.786991607079805,0.310223898654321,-0.433291771343023,-0.889463475188879,0.0435345432978782,-0.527952656913002,-0.339131950531447,-0.818230392137887,-1.896567605842,-0.300195356467955,-0.0491872002102094,-0.832664674795889,-3.11252764015972,-1.62303334122935,-0.477863999286719,1.10986106087236,-0.587652369983773,-0.628919904701455,-0.478499770268642,0.61648670527112,-0.642321944876583,-0.409505743079476,0.444039120823706,-1.95596002173298,-0.343925902580725,2
5.96917385897592,4.19005735906124,0.816720662833539,-0.673268581452046,6.27903859848365,-1.79468553766286,2.56588992175775,5.58763434659875,-0.338133011191824,-0.724024219244389,0.630005395503796,6.92859877716878,-0.265619748223531,3.79170990408323,-1.58837887510783,-0.227532298461567,-0.809310224104723,2.43964839765006,1.48558891834139,-0.429086435417502,-0.377443292411525,-0.429678092304851,1.52236109142178,3.27491024484447,6.55278804610536,6.89212506206829,1.47859329931909,5.17078525733529,-0.58425849024843,1.84635560266487,6.95687576677534,5
