gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,c_seurat_clusters
CD36.3,4.71886534807776e-21,0.330636502264863,1,0.933,8.06784408560854e-17,7
CGREF1.3,5.16737123354108e-21,0.343044101640776,1,0.898,8.83465459798519e-17,7
ACO1.2,5.40313427629058e-21,0.282631502710534,1,0.968,9.237738672174e-17,7
CBS.3,2.5561771155131e-20,0.334094605176656,0.99,0.926,4.37029601439275e-16,7
ME1.4,3.83898193044274e-20,0.35070847239752,0.99,0.874,6.56350740647795e-16,7
RDH16F2.3,4.28436284800248e-20,0.322023070440467,1,0.945,7.32497516122985e-16,7
SLC10A2.3,4.37514346843369e-20,0.475405098507547,0.919,0.618,7.48018278798108e-16,7
AQP7.3,4.44849509349073e-20,0.473777226298687,0.798,0.37,7.60559206134111e-16,7
CAR2.2,6.46938529387359e-20,-0.268779000429917,0.98,0.986,1.10607080369357e-15,7
SLC22A2.5,8.95037219139791e-20,0.428650637023828,0.939,0.74,1.5302451335633e-15,7
GRAMD1B.3,1.71934978909941e-19,0.40903415862129,0.96,0.839,2.93957233442327e-15,7
ACAA1B.3,2.7210893297787e-19,0.316998557307137,1,0.921,4.65224642712265e-15,7
CUBN.4,3.09145819680929e-19,0.322813132191008,1,0.922,5.28546607908485e-15,7
ACSM1.3,3.37579294938044e-19,0.406333004844082,0.98,0.771,5.77159320555573e-15,7
CES2C.3,3.86960857414448e-19,0.370961957704854,0.99,0.84,6.61586977921482e-15,7
ABHD2.2,4.24038554900241e-19,0.354329332484645,0.949,0.862,7.24978717312943e-15,7
SUGCT.4,5.13254388032493e-19,0.331147754547996,1,0.904,8.77511027219153e-15,7
PROC.3,5.18417780886793e-19,0.360505585935905,0.98,0.845,8.8633887998215e-15,7
GK.3,5.19464913102808e-19,0.25873445999917,1,0.978,8.88129161931871e-15,7
DEFB1.2,5.27290926475026e-19,-0.311779767275443,1,0.999,9.01509296994352e-15,7
PXMP2.2,5.47138683361918e-19,0.257531706462205,0.99,0.963,9.35443006943871e-15,7
DGLUCY.3,5.85576081879544e-19,0.358729425380503,0.98,0.828,1.00115942718946e-14,7
MYH14.2,7.89188959054428e-19,0.438719437624605,0.909,0.594,1.34927636329536e-14,7
CPT2.3,8.51713830393285e-19,0.267339091179186,1,0.949,1.4561751358234e-14,7
HPD.5,9.08837709483222e-19,0.352428900117829,1,0.937,1.55383983190346e-14,7
CYP7B1.5,1.04126535238414e-18,0.478801612199214,0.929,0.717,1.78025137297116e-14,7
ACY1.2,1.13411890972213e-18,0.349946379827806,0.99,0.891,1.93900309995193e-14,7
SARDH.3,1.16933774761522e-18,0.282298998181622,1,0.93,1.99921674709774e-14,7
HYKK.4,1.22036884825783e-18,0.323491873350022,1,0.895,2.08646461986641e-14,7
MTOR.2,1.32053169050849e-18,0.322464828569603,0.99,0.924,2.25771303126236e-14,7
F13B.3,1.41675701219701e-18,0.409762869292549,0.939,0.711,2.42222946375322e-14,7
ENPP2.2,1.5153523247204e-18,-0.275623913798945,0.97,0.993,2.59079786957446e-14,7
ID4.4,1.53295653451329e-18,0.413380577460108,0.949,0.683,2.62089578705738e-14,7
ASPG.3,1.71566688611169e-18,0.448591349887361,0.889,0.49,2.93327567518515e-14,7
NIPSNAP1.4,2.08626758505216e-18,0.312002477263306,1,0.9,3.56689169016367e-14,7
CXCL14.1,2.16834276180203e-18,0.445608335778104,0.859,0.44,3.70721561985293e-14,7
CYP2J11.3,2.32592925105313e-18,0.397270141827692,0.939,0.774,3.97664124052553e-14,7
KYAT3.2,3.825158173726e-18,0.302316141664705,0.98,0.926,6.53987292961934e-14,7
SLC1A1.3,6.98599709314919e-18,0.334250002064736,1,0.863,1.19439592301572e-13,7
MOGAT1.4,9.01847351137694e-18,0.38996428946064,0.929,0.727,1.54188841624012e-13,7
PROB1.3,1.0692937440728e-17,0.437990719524311,0.818,0.429,1.82817151424126e-13,7
HNF4AOS.3,1.10804039061016e-17,0.408278722902947,0.758,0.347,1.89441665582619e-13,7
AZGP1.3,1.23999710189956e-17,0.410915023920613,0.96,0.703,2.12002304511767e-13,7
ABCC2.3,2.18122153881281e-17,0.344566187526077,0.99,0.84,3.72923446490827e-13,7
SUSD2.3,2.20215704854817e-17,0.369037996051458,0.97,0.827,3.76502790590281e-13,7
SERPINA1B.5,2.9151803508381e-17,0.486972267631944,0.859,0.497,4.9840838458279e-13,7
TNFRSF21.4,3.02475578606887e-17,0.254862238920416,1,0.954,5.17142496744194e-13,7
C1QTNF3.3,3.24888586196204e-17,0.454088239939415,0.848,0.479,5.5546201581965e-13,7
SLC22A12.4,3.52201756031641e-17,0.311447318189407,1,0.909,6.02159342287296e-13,7
RDH16.3,4.03614192005219e-17,0.339129077746752,1,0.862,6.90059184071324e-13,7
AGPS.1,5.1077054278008e-17,0.33764474581333,0.97,0.857,8.73264396991102e-13,7
SLC6A20A.3,8.57846149198632e-17,0.422352045321704,0.859,0.468,1.4666595612849e-12,7
SLC23A3.3,8.81383670472162e-17,0.44283365115172,0.768,0.376,1.50690166140626e-12,7
AI314278.4,9.00764272208395e-17,0.279561847158193,1,0.943,1.54003667619469e-12,7
TPMT.4,9.34994071802257e-17,0.332684374451229,0.98,0.864,1.59855936456032e-12,7
SLC15A2.2,1.10117982649749e-16,0.300455920822483,0.98,0.925,1.88268714936276e-12,7
LACTB2.4,2.6350202090352e-16,0.262080402542835,1,0.939,4.50509405138748e-12,7
ANGPTL4.1,3.41858588634666e-16,0.332418734919613,0.939,0.83,5.84475628988688e-12,7
CNDP1.3,3.82451127929377e-16,0.409347525941265,0.869,0.497,6.53876693420856e-12,7
4930434B07RIK.1,3.90547934520631e-16,0.287053907663203,0.384,0.108,6.67719803649922e-12,7
APOA1.2,4.16894919474799e-16,0.373415353769728,0.596,0.239,7.12765243826064e-12,7
ARG2.5,5.97653412888172e-16,0.428667806258755,0.899,0.559,1.02180804001491e-11,7
FAM107A.4,7.04455911005424e-16,0.406930935448528,0.889,0.699,1.20440827104597e-11,7
SLC22A26.1,8.38987042944697e-16,0.386385331962375,0.697,0.319,1.43441614732255e-11,7
ACAD12.2,8.44986852685092e-16,0.333529692825206,0.97,0.817,1.4446740220357e-11,7
PGM1.3,9.10950331697789e-16,0.297056310444554,0.939,0.876,1.55745178210371e-11,7
TCEA3.4,1.01665469495644e-15,0.349763487739527,0.97,0.768,1.73817453196703e-11,7
ENPP3.2,1.16220059973522e-15,0.412728646152249,0.828,0.482,1.9870143653673e-11,7
AMACR.3,1.89576343841826e-15,0.314214945871737,0.97,0.839,3.2411867506637e-11,7
CES2E.2,2.17841104014179e-15,0.338398900990646,0.646,0.27,3.72442935533042e-11,7
ECI3.4,2.56181722430611e-15,0.288414626030357,1,0.931,4.37993890839615e-11,7
D630029K05RIK.4,2.61708894847171e-15,0.315288442617748,0.98,0.864,4.47443697520207e-11,7
MFSD4B1.4,3.1453832877068e-15,0.295397670617744,0.99,0.894,5.37766180699232e-11,7
TTC39C.3,6.10564737497627e-15,0.386799924909426,0.828,0.494,1.04388253169969e-10,7
SLC22A22.4,8.98976062707452e-15,0.388275427306704,0.828,0.437,1.53697937441093e-10,7
IDO2.1,9.48012952827723e-15,0.289601845194229,0.505,0.181,1.62081774544956e-10,7
APOC1,9.60769440993415e-15,0.35635918286235,0.606,0.256,1.64262751326644e-10,7
EIF4EBP3.3,1.02350389249427e-14,0.259932248733925,0.99,0.944,1.74988460499746e-10,7
ABCC9,1.27948680884257e-14,0.374308195276287,0.687,0.335,2.18753859707815e-10,7
GM15217.3,1.30077740849457e-14,0.403584648806581,0.879,0.6,2.22393913530317e-10,7
GPT.3,1.48059404497572e-14,0.360388857312484,0.929,0.692,2.53137163869499e-10,7
XPNPEP2.1,1.51336995542981e-14,0.300888611442259,0.444,0.152,2.58740861279834e-10,7
ACAD10.3,1.59312315427806e-14,0.312393238624897,0.97,0.822,2.7237626568692e-10,7
HOGA1.3,1.75044650651382e-14,0.304816993542864,0.97,0.89,2.99273839218668e-10,7
GM4737.3,1.98269124291383e-14,0.373321282994375,0.697,0.352,3.38980721800977e-10,7
VIL1.4,2.02905369379997e-14,0.366146120936224,0.939,0.722,3.4690731002898e-10,7
GNMT.4,2.08134153772363e-14,0.288176068764767,0.98,0.866,3.5584696270461e-10,7
DIO1.2,3.03670024843717e-14,0.351431853054262,0.677,0.317,5.19184641475303e-10,7
GSTA3.3,4.35560931464916e-14,0.291471243823443,1,0.893,7.44678524525567e-10,7
TMEM19.2,4.93533765181924e-14,0.27370791049519,1,0.918,8.43794678331536e-10,7
AACS.3,5.83918601170083e-14,0.323000052106466,0.96,0.833,9.98325632420491e-10,7
AADAC.5,1.88599813164277e-13,0.303364193836278,0.99,0.857,3.22449100566964e-09,7
ALDH8A1.4,2.60972144211819e-13,0.276308992596704,1,0.897,4.46184074958947e-09,7
SLC30A1.2,3.17298472415329e-13,0.289008242758516,0.939,0.839,5.42485198288488e-09,7
SLC52A3.2,3.34851182766494e-13,0.365549754975523,0.788,0.441,5.72495067175876e-09,7
FADS3.3,3.55125629959339e-13,0.272548584790445,0.99,0.895,6.07158289541483e-09,7
BC024386.5,4.35932312272128e-13,0.368531837908948,0.848,0.607,7.45313474291658e-09,7
SHMT2.3,4.39861584824769e-13,0.278352256849159,1,0.889,7.52031351574907e-09,7
IGFBP1.2,4.69774797092265e-13,0.338194034081581,0.667,0.323,8.03173970588646e-09,7
FMO5.2,5.1219033949192e-13,0.340046207730439,0.889,0.64,8.75691823429336e-09,7
ABCC3,5.45151550678053e-13,0.273204828396312,0.404,0.137,9.32045606194268e-09,7
SLC5A1.2,7.74954281662874e-13,0.328348058259785,0.919,0.686,1.32493933535902e-08,7
TSKU.2,1.11091309803105e-12,0.360012754596161,0.646,0.341,1.89932812370368e-08,7
SLC28A1.2,1.13212577176393e-12,0.340916063146977,0.616,0.3,1.93559543198479e-08,7
ECHDC3.2,1.20679176070156e-12,0.342326836073423,0.848,0.579,2.06325187327145e-08,7
APOH.3,1.24300782464127e-12,0.318028549242645,0.687,0.318,2.12517047778919e-08,7
GAMT.4,1.55604685853504e-12,0.358572290677389,0.848,0.521,2.66037331403736e-08,7
LITAF.4,1.72310723246382e-12,-0.370100018686758,0.717,0.894,2.9459964353434e-08,7
G0S2,2.3872213988377e-12,0.255522929737517,0.939,0.854,4.08143242559281e-08,7
CHST7.2,2.53389968477554e-12,0.339457948028346,0.636,0.308,4.33220829106074e-08,7
GALNS.3,3.18650568759884e-12,0.294585391978083,0.929,0.764,5.44796877408773e-08,7
GLTP.1,3.26146031935601e-12,0.304902198379276,0.889,0.728,5.57611870800298e-08,7
SLC6A20B.4,3.64835680051254e-12,0.279706294240749,0.97,0.856,6.23759562183629e-08,7
HSD3B3.4,4.20269836520503e-12,0.336219796194183,0.919,0.692,7.18535339499104e-08,7
AK4.4,4.3777828488794e-12,0.268481116341721,1,0.895,7.48469533672912e-08,7
C8A.1,4.80382813397524e-12,0.293160136276871,0.515,0.209,8.21310496065747e-08,7
THNSL2.4,5.28628139043079e-12,0.264253477497192,1,0.899,9.03795529321953e-08,7
IRGM1.2,5.36791539568951e-12,-0.271794554675111,0.899,0.959,9.17752495201035e-08,7
TPK1.2,5.53250481937795e-12,0.297157290156187,0.869,0.745,9.45892348969048e-08,7
VNN1.3,6.07880746514344e-12,0.298636309339402,0.98,0.82,1.03929371231557e-07,7
SLC51B.4,7.05194238126254e-12,0.342404849553669,0.869,0.633,1.20567058892446e-07,7
SCD2.4,1.1120241686194e-11,-0.352528492626259,0.788,0.9,1.90122772108858e-07,7
STAT1.3,1.20456649526768e-11,-0.265161746442326,0.909,0.937,2.05944733695916e-07,7
CIDEB.4,1.55134051796907e-11,0.275010687078843,0.99,0.881,2.65232688357171e-07,7
2310015A16RIK.1,1.55991799982768e-11,0.293608558477697,0.505,0.211,2.66699180430538e-07,7
FITM1.3,1.86923745741578e-11,0.288237815887845,0.97,0.832,3.19583528094376e-07,7
GSTA2.4,1.88449051735935e-11,0.292219838788117,1,0.881,3.22191343752928e-07,7
CYP4A14.5,2.50747893721438e-11,0.322810472707303,1,0.894,4.28703673895542e-07,7
TRIM7.3,2.50884197529889e-11,0.291355221262017,0.97,0.786,4.28936712516851e-07,7
FOXQ1.3,2.57937763315279e-11,0.322748148196532,0.869,0.562,4.40996193940132e-07,7
IYD.4,2.64321034412628e-11,0.31711819041395,0.909,0.642,4.51909672535269e-07,7
FGA.4,2.75910171149246e-11,0.325998328850593,0.899,0.671,4.71723619613866e-07,7
RDH5.1,2.82153568423589e-11,0.299546148165457,0.525,0.243,4.8239795593381e-07,7
CDHR2.3,2.95630567895636e-11,0.337669215678754,0.768,0.438,5.05439581931168e-07,7
TGM1.3,3.2986826128478e-11,0.334813787143119,0.768,0.445,5.63975766318589e-07,7
NAT8F6.3,3.44139136239659e-11,0.301797042601293,0.98,0.798,5.88374681228945e-07,7
MPST.3,3.62891867268309e-11,0.312498573985194,0.889,0.706,6.20436225468628e-07,7
BMP4.2,3.71326878920494e-11,0.309774992080142,0.889,0.589,6.34857564890368e-07,7
IFIT3.2,3.98323957755891e-11,-0.374964860834668,0.576,0.787,6.81014470575247e-07,7
DNAJC12.3,4.09186078478323e-11,0.264046577973477,0.98,0.866,6.99585438374389e-07,7
FTCD.1,4.3428729590095e-11,0.264993931427129,0.455,0.187,7.42500989801854e-07,7
CLDN16,4.60952028756763e-11,0.324959070922805,0.616,0.319,7.88089683565438e-07,7
SLC16A4.4,5.20569955326349e-11,0.340801998457394,0.848,0.596,8.90018452621459e-07,7
ACE2.3,5.60968663570954e-11,0.294995741896284,0.909,0.771,9.59088124107259e-07,7
MIRT2,6.37586081922827e-11,0.283703467620217,0.485,0.215,1.09008092426346e-06,7
SLC47A1.3,7.12321694332751e-11,0.25878423751361,0.99,0.875,1.2178564008007e-06,7
ISOC2B.1,7.23147988138573e-11,0.311050479980345,0.828,0.545,1.23636611532052e-06,7
UPB1.4,7.74171834192606e-11,0.252878693449896,1,0.904,1.3236015849191e-06,7
CMBL.3,8.36977074114965e-11,0.274607128660416,0.99,0.855,1.43097970361436e-06,7
STK32C.1,8.58867481025293e-11,0.269743204244458,0.424,0.167,1.46840573230894e-06,7
HTATIP2.3,8.94020784523687e-11,0.320324115680988,0.869,0.58,1.52850733530015e-06,7
ERICH4.3,9.16456563401077e-11,0.322299120433286,0.788,0.453,1.56686578644682e-06,7
AKR1D1.2,9.60790291119108e-11,0.338657432188086,0.707,0.412,1.64266316072634e-06,7
ACYP2.3,1.58810495167047e-10,0.283382556217166,0.889,0.745,2.715183035871e-06,7
ZMYND10.4,2.00683034710429e-10,0.279765163751811,0.949,0.78,3.4310778444442e-06,7
UBIAD1.1,2.08075734605315e-10,0.313499683635327,0.707,0.414,3.55747083454707e-06,7
CCKAR.3,2.10463068719932e-10,0.322931341709375,0.798,0.494,3.59828708590467e-06,7
MGAM.3,2.41059603707128e-10,0.280684238692839,0.939,0.743,4.12139604458077e-06,7
AKR1B3.3,2.66853757666773e-10,-0.334539622523859,0.737,0.902,4.56239869482882e-06,7
FPGS.1,2.68864879538856e-10,0.285740940463191,0.899,0.652,4.59678284547581e-06,7
ADTRP.3,2.7124781380415e-10,0.281052341236344,0.949,0.786,4.63752387260955e-06,7
RAB38.1,2.75358186508636e-10,0.303320110130568,0.556,0.28,4.70779891473816e-06,7
UCP2.4,2.85161798029611e-10,-0.323446006343168,0.717,0.889,4.87541126091226e-06,7
CMAH.2,3.34403172207601e-10,0.289630811049363,0.677,0.349,5.71729103523336e-06,7
GM15638.2,4.63084010745282e-10,0.304207699405215,0.677,0.379,7.91734733171209e-06,7
CERS6.2,4.9599879236326e-10,0.325608598641258,0.889,0.599,8.48009135303465e-06,7
NT5E.2,5.58857689102974e-10,0.322302457378256,0.758,0.449,9.55478991059355e-06,7
GM11992.3,5.7420530729868e-10,0.317043692105538,0.727,0.432,9.81718813888553e-06,7
ABCB1B,5.78353851982991e-10,0.277420036212676,0.515,0.246,9.8881158073532e-06,7
IIGP1.4,6.53308905562713e-10,-0.309245400895839,0.788,0.867,1.11696223584057e-05,7
DDC.2,7.27767254819726e-10,0.28530483565699,0.919,0.769,1.24426367556528e-05,7
SLC1A4.2,7.37249646241622e-10,0.31130305131902,0.747,0.436,1.2604757201793e-05,7
SLC22A8.6,7.561690989872e-10,-0.401100872266864,0.808,0.803,1.29282230853842e-05,7
L2HGDH.2,7.5794861476828e-10,0.263072660559143,0.929,0.75,1.29586474666933e-05,7
TACSTD2.5,7.74346864748079e-10,-0.381442715037584,0.505,0.721,1.32390083465979e-05,7
AGXT2.3,8.43554489370147e-10,0.313727240276661,0.859,0.57,1.44222511047614e-05,7
TCEAL9.3,8.65324683498525e-10,-0.299175025082658,0.697,0.879,1.47944561137743e-05,7
FMNL1.2,1.01758612612237e-09,0.313583535628013,0.768,0.49,1.73976699983142e-05,7
CEACAM2.4,1.062664693712e-09,0.272411372040729,0.566,0.258,1.81683782683941e-05,7
SLC6A19.5,1.06795075054892e-09,-0.397941537483295,0.727,0.791,1.82587539821348e-05,7
PM20D1.2,1.32811371470663e-09,0.275115429055002,0.909,0.701,2.27067601803393e-05,7
SLC5A9.2,1.47100047640585e-09,0.270286828787658,0.707,0.379,2.51496951451109e-05,7
CSRP1.3,1.99008100276279e-09,-0.309242096612724,0.677,0.825,3.40244149042355e-05,7
SNX7.3,2.19369474084935e-09,0.271928681424677,0.899,0.664,3.75055989843013e-05,7
PDZD3.2,2.84647480928298e-09,0.28803652597629,0.879,0.606,4.86661798143111e-05,7
VILL.2,3.04078578223651e-09,0.291446180015793,0.818,0.58,5.19883145188976e-05,7
TREH.5,3.89001535514132e-09,0.281339790292457,0.899,0.719,6.65075925268512e-05,7
AFM.2,4.53448957913629e-09,0.279553191968843,0.838,0.599,7.75261683344932e-05,7
PSMB8.2,4.67073384162175e-09,-0.257173606192009,0.848,0.966,7.98555364902071e-05,7
IGTP.3,5.1010625696562e-09,-0.253408863659999,0.838,0.919,8.72128667534121e-05,7
ENPP6.5,5.55536956277694e-09,-0.406047809265242,0.394,0.597,9.49801534147973e-05,7
AOAH.3,6.53465927586384e-09,0.295050650592659,0.808,0.532,0.000111723069639444,7
C4B.4,6.95309480065527e-09,-0.425351849657487,0.434,0.644,0.000118877061806803,7
NLRP6.3,7.11012272746309e-09,0.263824195349186,0.939,0.75,0.000121561768271436,7
PGM3.1,7.95929513701818e-09,0.263254423765378,0.657,0.366,0.0001360800689576,7
PCDH1.1,8.3227174360997e-09,0.281282546137975,0.798,0.552,0.000142293500004997,7
GLDC.5,8.4148580511598e-09,-0.321106580388851,0.838,0.812,0.000143868828100679,7
ITIH5.2,8.7272396043423e-09,0.278279031086366,0.818,0.594,0.00014920961551544,7
SLC16A2.3,9.29709085143404e-09,0.270463832852711,0.919,0.661,0.000158952362286968,7
MRNIP.1,9.98637927722783e-09,0.25500771898945,0.596,0.321,0.000170737126502764,7
NPNT.2,1.07960810702885e-08,-0.303457025641897,0.626,0.84,0.000184580598058723,7
MED14.1,1.29285583138989e-08,0.256459348408011,0.859,0.665,0.000221039561492729,7
NOTUM.3,1.34898650013943e-08,0.265905966472295,0.636,0.351,0.000230636221928839,7
INSIG1.2,1.73877047133409e-08,0.26870762874377,0.848,0.59,0.00029727758748399,7
ACAD9.1,1.92060089007059e-08,0.282472861172307,0.758,0.494,0.000328365134175369,7
HOXB3OS.2,2.07455273846056e-08,0.270241897826311,0.798,0.538,0.000354686281694602,7
C8G.2,2.08774490366104e-08,0.282445403759566,0.717,0.464,0.000356941746178928,7
RASSF3.1,2.2131487315872e-08,0.267987167519349,0.828,0.606,0.000378382038639463,7
HSPA1B.5,2.41120212585789e-08,-0.384758204922303,0.465,0.691,0.000412243227457924,7
CALB1.4,2.75220630284559e-08,-0.361653360740874,0.939,0.922,0.00047054471159751,7
MFSD2A.4,3.11183713385658e-08,0.260698148617213,0.576,0.291,0.00053203079477546,7
HERC3.1,3.50841299433804e-08,0.25985398450678,0.788,0.532,0.000599833369641975,7
FAM151A.6,3.58198620619865e-08,-0.365625243800402,0.636,0.715,0.000612412181673784,7
ALDH5A1.1,3.68988844896311e-08,0.262561495546705,0.859,0.629,0.000630860228119223,7
ABCA8A.1,3.984429669238e-08,0.27026440159723,0.707,0.445,0.00068121794054962,7
GM27216.3,4.31397947447219e-08,0.278965479357545,0.616,0.351,0.000737561070750511,7
LYRM1.1,4.45565721782708e-08,0.262269813393505,0.717,0.442,0.000761783714531896,7
ST8SIA1.2,4.59546557107494e-08,0.267950367004706,0.737,0.453,0.000785686748686683,7
CES1E.6,4.67026748184822e-08,-0.371928512904773,0.455,0.639,0.000798475631371591,7
TGTP1.3,5.13086761084214e-08,-0.339047272067239,0.444,0.682,0.00087722443542568,7
ATP6V1G3.3,6.23000414030349e-08,-0.380384919883611,0.707,0.872,0.00106514380786769,7
CAR12.5,6.53824591250064e-08,-0.319012469638496,0.697,0.787,0.00111784390366023,7
PFN2.2,7.72081596730218e-08,-0.298264562922362,0.535,0.756,0.00132002790592965,7
NUPR1.5,7.99392134452585e-08,-0.427465796307097,0.394,0.604,0.00136672073227359,7
H2-DMB1.5,8.48138583547029e-08,-0.255576031027781,0.778,0.872,0.00145006253629036,7
ACP5.2,8.52489514003659e-08,0.259374679082009,0.879,0.648,0.00145750132209206,7
CHAC2.1,1.01784142771723e-07,0.250509443150151,0.828,0.63,0.00174020348896815,7
SPP2.7,1.29507651688797e-07,-0.331917230623238,0.707,0.747,0.00221419232092337,7
B3GAT2.2,1.32004713735168e-07,0.266867048110312,0.768,0.473,0.00225688459073017,7
SLC18A1.3,1.57393096312877e-07,0.260133439408168,0.828,0.583,0.00269094976766125,7
SLC12A3.5,1.7445162563769e-07,-0.372342311948915,0.899,0.886,0.00298259944352759,7
TCEAL8.1,1.75025937773942e-07,-0.290112025704755,0.414,0.65,0.00299241845812108,7
CLRN3.3,2.06164114549073e-07,0.266875156727083,0.798,0.559,0.00352478786644551,7
GRTP1.2,2.2317920227087e-07,0.252026901118275,0.788,0.539,0.00381569482122506,7
SLC8A1.5,2.84758249621417e-07,-0.423303587916906,0.505,0.685,0.00486851179377736,7
CELA1.5,2.94738974536051e-07,-0.298227065052516,0.596,0.744,0.00503915224764287,7
IFRD2.3,3.23598703839248e-07,0.253335955130268,0.859,0.597,0.00553256703953963,7
GATM.5,3.29887305486794e-07,-0.329764496653615,0.586,0.7,0.00564008326190771,7
ACSM5.4,3.42548094200596e-07,0.261931392870873,0.808,0.557,0.00585654476654759,7
PTGDS.5,3.94125394070356e-07,-0.400999254086582,0.576,0.747,0.00673836186242088,7
IHH.2,4.28233845140471e-07,0.254390085831474,0.697,0.443,0.00732151405036663,7
RCN2.1,5.91928008494734e-07,-0.28298233928213,0.384,0.595,0.0101201931612345,7
SPINK8.4,6.36073729941874e-07,-0.378237077418518,0.414,0.612,0.0108749525608162,7
PIGR.6,1.08470203715569e-06,0.274910996032361,1,0.909,0.0185451507292508,7
PRODH2.5,1.86913465596437e-06,-0.339402338546199,0.354,0.534,0.0319565952130228,7
PGAM2.4,1.87078903056066e-06,-0.396978775871858,0.677,0.75,0.0319848800554956,7
RHCG.4,1.9205735722464e-06,-0.294305467486789,0.727,0.861,0.0328360463646968,7
ISYNA1.4,2.0630696181327e-06,-0.255793124089433,0.717,0.843,0.0352723012612147,7
CPE.5,2.27659757987567e-06,-0.281069348748927,0.626,0.735,0.0389229888231343,7
PVALB.3,2.3338825073492e-06,-0.391932482318914,0.232,0.435,0.0399023892281493,7
HABP2.5,2.35695921715531e-06,-0.285028833417567,0.626,0.689,0.0402969317357044,7
SLC7A7.5,2.42638366734357e-06,-0.272999428642404,0.747,0.79,0.041483881560573,7
TMED6.4,2.50327885943775e-06,-0.307353802860711,0.293,0.488,0.0427985586598072,7
CLDN3.2,2.81356887847171e-06,0.255554079314761,0.788,0.562,0.0481035871152309,7
HSPB1.4,4.20712618050055e-06,-0.290044494847641,0.556,0.697,0.0719292363080179,7
HSD11B2.4,5.98956684400482e-06,-0.273400093102208,0.798,0.909,0.10240362433195,7
TBX2.3,6.56519516787305e-06,-0.287878072822384,0.434,0.617,0.112245141785125,7
EPN3.4,7.7591112434664e-06,-0.259914921944431,0.545,0.698,0.132657524929545,7
PLAT.3,8.44824036819351e-06,-0.319350137053865,0.515,0.703,0.144439565575004,7
ITPR2.2,9.14975977231798e-06,-0.263667580647034,0.364,0.574,0.156433442827321,7
KLHL3.4,1.14852877729875e-05,-0.307948945458731,0.364,0.53,0.196363965054767,7
RASL11B.2,1.42707420660534e-05,-0.260511176962396,0.192,0.392,0.243986877103314,7
NPL.5,1.57700942085136e-05,-0.278055251353359,0.434,0.559,0.269621300682957,7
SCG5.5,2.06714575865503e-05,-0.285968990786159,0.303,0.476,0.35341991035725,7
RHBG.4,2.71988752612192e-05,-0.328844168040557,0.616,0.74,0.465019170341065,7
H2-DMB2.4,2.9382221207455e-05,-0.273495445093858,0.545,0.692,0.502347835983858,7
RANBP3L.4,3.14115563360508e-05,-0.296983881608603,0.465,0.598,0.537043378677461,7
IFIT3B.1,4.2651617289518e-05,-0.25062175540779,0.192,0.376,0.729214700798889,7
SLC14A2.6,7.24734060483211e-05,-0.395598742852194,0.525,0.649,1,7
SCNN1B.3,0.000109397299663065,-0.272600448933547,0.495,0.687,1,7
PTGFR.2,0.000153999299044982,-0.259671099941809,0.424,0.556,1,7
SLC4A1.4,0.000185379205970772,-0.256725034568468,0.384,0.55,1,7
APELA.4,0.000702197951228344,-0.266881435887674,0.535,0.658,1,7
SLC26A4.4,0.00179097520932548,-0.309139154542235,0.394,0.488,1,7
CCK.6,0.00345976711992484,-0.315325700909549,0.263,0.356,1,7
PVALB.4,1.20273472643582e-55,1.11013232558628,0.96,0.382,2.05631556178732e-51,8
SLC12A3.6,2.05807544095866e-54,0.92940125958085,1,0.878,3.51869158140702e-50,8
CWH43.4,1.07284722162302e-45,0.880219948638819,0.919,0.409,1.83424689480888e-41,8
DEFB1.3,5.06200984827659e-42,0.414952467444466,1,0.999,8.65451823759848e-38,8
PGAM2.5,1.18631161485215e-41,0.804659665863333,1,0.726,2.02823696791271e-37,8
PTGFR.3,1.21665201880665e-39,0.760769850696788,0.939,0.518,2.08010995655373e-35,8
WNK1.4,1.37198464986148e-38,0.527964428875016,1,0.944,2.34568215586817e-34,8
TMEM52B.4,3.44959595420176e-38,0.650700664562743,1,0.854,5.89777420289875e-34,8
ACSS1.4,9.33999378991022e-37,0.503659169981575,1,0.869,1.59685873826095e-32,8
TRPM6.3,3.08881350362977e-36,0.676145649226209,0.747,0.233,5.28094444715582e-32,8
SFRP1.3,2.65858473567323e-35,0.598956101553741,0.99,0.775,4.54538232258053e-31,8
KLHL3.5,5.85247728804005e-35,0.684763722274933,0.929,0.488,1.00059804193621e-30,8
LRRC52,8.48381426523703e-33,0.291286164574101,0.293,0.03,1.45047772492757e-28,8
CALB1.5,2.78322842168706e-32,0.607362001518851,1,0.917,4.75848563255836e-28,8
WNK4.2,6.09884650759686e-31,0.364728973059409,1,0.969,1.04271978740384e-26,8
LHX1OS.2,1.17160671677229e-30,0.601785540368948,0.889,0.544,2.00309600366558e-26,8
CLCNKB.4,1.46123803894626e-30,0.413959097275442,1,0.975,2.49827867518642e-26,8
HOXD8.2,4.84206211460754e-28,0.389249117213109,1,0.935,8.2784735973445e-24,8
SGMS2.3,8.98238257702619e-28,0.448399023583212,0.96,0.836,1.53571794919417e-23,8
EMX1.3,6.20946169646975e-27,0.589570339922333,0.869,0.495,1.06163166624543e-22,8
HOXB5OS.2,3.42702933160326e-26,0.587116554832522,0.869,0.52,5.85919204824209e-22,8
TMEM213.3,4.12163381394169e-24,0.33137457356802,1,0.969,7.0467573316961e-20,8
